MANDT,FISCALYEARVARIANT,CALENDARDATE,FISCALYEAR,FISCALPERIOD,FISCALQUARTER,FQUARTERSORT,FISCALYEARPERIOD,FYPERIODSORT,FISCALWEEK,FWEEKSORT,FISCALYEAROFFSET,FISCALQUARTEROFFSET,FISCALPERIODOFFSET,FISCALWEEKOFFSET,FISCALYEARSTARTDATE,FISCALYEARENDDATE,FISCALPERIODSTARTDATE,FISCALPERIODENDDATE,FISCALQUARTERSTARTDATE,FISCALQUARTERENDDATE,FISCALWEEKSTARTDATE,FISCALWEEKENDDATE,FISCALPERIODWEEKS,FYEAROFFSETI,FQUARTEROFFSETI,FPERIODOFFSETI,FWEEKOFFSETI
400,Z9,4/21/1997,1996,8,199603,199603,1996008,1996008,199634,199634,4974,4897,4693,3661,9/1/1996,8/31/1997,3/31/1997,4/27/1997,3/3/1997,6/1/1997,4/20/1997,4/26/1997,4,-26,-103,-307,-1339
400,Z9,4/22/1997,1996,8,199603,199603,1996008,1996008,199634,199634,4974,4897,4693,3661,9/1/1996,8/31/1997,3/31/1997,4/27/1997,3/3/1997,6/1/1997,4/20/1997,4/26/1997,4,-26,-103,-307,-1339
400,Z9,4/23/1997,1996,8,199603,199603,1996008,1996008,199634,199634,4974,4897,4693,3661,9/1/1996,8/31/1997,3/31/1997,4/27/1997,3/3/1997,6/1/1997,4/20/1997,4/26/1997,4,-26,-103,-307,-1339
400,Z9,4/24/1997,1996,8,199603,199603,1996008,1996008,199634,199634,4974,4897,4693,3661,9/1/1996,8/31/1997,3/31/1997,4/27/1997,3/3/1997,6/1/1997,4/20/1997,4/26/1997,4,-26,-103,-307,-1339
400,Z9,4/25/1997,1996,8,199603,199603,1996008,1996008,199634,199634,4974,4897,4693,3661,9/1/1996,8/31/1997,3/31/1997,4/27/1997,3/3/1997,6/1/1997,4/20/1997,4/26/1997,4,-26,-103,-307,-1339
400,Z9,4/26/1997,1996,8,199603,199603,1996008,1996008,199634,199634,4974,4897,4693,3661,9/1/1996,8/31/1997,3/31/1997,4/27/1997,3/3/1997,6/1/1997,4/20/1997,4/26/1997,4,-26,-103,-307,-1339
400,Z9,4/27/1997,1996,8,199603,199603,1996008,1996008,199635,199635,4974,4897,4693,3662,9/1/1996,8/31/1997,3/31/1997,4/27/1997,3/3/1997,6/1/1997,4/27/1997,5/3/1997,4,-26,-103,-307,-1338
400,Z9,4/28/1997,1996,9,199603,199603,1996009,1996009,199635,199635,4974,4897,4694,3662,9/1/1996,8/31/1997,4/28/1997,6/1/1997,3/3/1997,6/1/1997,4/27/1997,5/3/1997,4,-26,-103,-306,-1338
400,Z9,4/29/1997,1996,9,199603,199603,1996009,1996009,199635,199635,4974,4897,4694,3662,9/1/1996,8/31/1997,4/28/1997,6/1/1997,3/3/1997,6/1/1997,4/27/1997,5/3/1997,4,-26,-103,-306,-1338
400,Z9,4/30/1997,1996,9,199603,199603,1996009,1996009,199635,199635,4974,4897,4694,3662,9/1/1996,8/31/1997,4/28/1997,6/1/1997,3/3/1997,6/1/1997,4/27/1997,5/3/1997,4,-26,-103,-306,-1338
400,Z9,5/1/1997,1996,9,199603,199603,1996009,1996009,199635,199635,4974,4897,4694,3662,9/1/1996,8/31/1997,4/28/1997,6/1/1997,3/3/1997,6/1/1997,4/27/1997,5/3/1997,4,-26,-103,-306,-1338
400,Z9,5/2/1997,1996,9,199603,199603,1996009,1996009,199635,199635,4974,4897,4694,3662,9/1/1996,8/31/1997,4/28/1997,6/1/1997,3/3/1997,6/1/1997,4/27/1997,5/3/1997,4,-26,-103,-306,-1338
400,Z9,7/18/1997,1996,11,199604,199604,1996011,1996011,199646,199646,4974,4898,4696,3673,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/13/1997,7/19/1997,4,-26,-102,-304,-1327
400,Z9,7/19/1997,1996,11,199604,199604,1996011,1996011,199646,199646,4974,4898,4696,3673,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/13/1997,7/19/1997,4,-26,-102,-304,-1327
400,Z9,7/20/1997,1996,11,199604,199604,1996011,1996011,199647,199647,4974,4898,4696,3674,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/20/1997,7/26/1997,4,-26,-102,-304,-1326
400,Z9,7/21/1997,1996,11,199604,199604,1996011,1996011,199647,199647,4974,4898,4696,3674,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/20/1997,7/26/1997,4,-26,-102,-304,-1326
400,Z9,7/22/1997,1996,11,199604,199604,1996011,1996011,199647,199647,4974,4898,4696,3674,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/20/1997,7/26/1997,4,-26,-102,-304,-1326
400,Z9,7/23/1997,1996,11,199604,199604,1996011,1996011,199647,199647,4974,4898,4696,3674,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/20/1997,7/26/1997,4,-26,-102,-304,-1326
400,Z9,7/24/1997,1996,11,199604,199604,1996011,1996011,199647,199647,4974,4898,4696,3674,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/20/1997,7/26/1997,4,-26,-102,-304,-1326
400,Z9,7/25/1997,1996,11,199604,199604,1996011,1996011,199647,199647,4974,4898,4696,3674,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/20/1997,7/26/1997,4,-26,-102,-304,-1326
400,Z9,7/26/1997,1996,11,199604,199604,1996011,1996011,199647,199647,4974,4898,4696,3674,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/20/1997,7/26/1997,4,-26,-102,-304,-1326
400,Z9,7/27/1997,1996,11,199604,199604,1996011,1996011,199648,199648,4974,4898,4696,3675,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/27/1997,8/2/1997,4,-26,-102,-304,-1325
400,Z9,7/28/1997,1996,12,199604,199604,1996012,1996012,199648,199648,4974,4898,4697,3675,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,7/27/1997,8/2/1997,4,-26,-102,-303,-1325
400,Z9,7/29/1997,1996,12,199604,199604,1996012,1996012,199648,199648,4974,4898,4697,3675,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,7/27/1997,8/2/1997,4,-26,-102,-303,-1325
400,Z9,7/30/1997,1996,12,199604,199604,1996012,1996012,199648,199648,4974,4898,4697,3675,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,7/27/1997,8/2/1997,4,-26,-102,-303,-1325
400,Z9,7/31/1997,1996,12,199604,199604,1996012,1996012,199648,199648,4974,4898,4697,3675,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,7/27/1997,8/2/1997,4,-26,-102,-303,-1325
400,Z9,8/1/1997,1996,12,199604,199604,1996012,1996012,199648,199648,4974,4898,4697,3675,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,7/27/1997,8/2/1997,4,-26,-102,-303,-1325
400,Z9,8/2/1997,1996,12,199604,199604,1996012,1996012,199648,199648,4974,4898,4697,3675,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,7/27/1997,8/2/1997,4,-26,-102,-303,-1325
400,Z9,8/3/1997,1996,12,199604,199604,1996012,1996012,199649,199649,4974,4898,4697,3676,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/3/1997,8/9/1997,4,-26,-102,-303,-1324
400,Z9,8/4/1997,1996,12,199604,199604,1996012,1996012,199649,199649,4974,4898,4697,3676,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/3/1997,8/9/1997,4,-26,-102,-303,-1324
400,Z9,8/5/1997,1996,12,199604,199604,1996012,1996012,199649,199649,4974,4898,4697,3676,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/3/1997,8/9/1997,4,-26,-102,-303,-1324
400,Z9,8/6/1997,1996,12,199604,199604,1996012,1996012,199649,199649,4974,4898,4697,3676,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/3/1997,8/9/1997,4,-26,-102,-303,-1324
400,Z9,8/7/1997,1996,12,199604,199604,1996012,1996012,199649,199649,4974,4898,4697,3676,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/3/1997,8/9/1997,4,-26,-102,-303,-1324
400,Z9,8/8/1997,1996,12,199604,199604,1996012,1996012,199649,199649,4974,4898,4697,3676,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/3/1997,8/9/1997,4,-26,-102,-303,-1324
400,Z9,8/9/1997,1996,12,199604,199604,1996012,1996012,199649,199649,4974,4898,4697,3676,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/3/1997,8/9/1997,4,-26,-102,-303,-1324
400,Z9,8/10/1997,1996,12,199604,199604,1996012,1996012,199650,199650,4974,4898,4697,3677,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/10/1997,8/16/1997,4,-26,-102,-303,-1323
400,Z9,8/11/1997,1996,12,199604,199604,1996012,1996012,199650,199650,4974,4898,4697,3677,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/10/1997,8/16/1997,4,-26,-102,-303,-1323
400,Z9,8/12/1997,1996,12,199604,199604,1996012,1996012,199650,199650,4974,4898,4697,3677,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/10/1997,8/16/1997,4,-26,-102,-303,-1323
400,Z9,8/13/1997,1996,12,199604,199604,1996012,1996012,199650,199650,4974,4898,4697,3677,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/10/1997,8/16/1997,4,-26,-102,-303,-1323
400,Z9,8/14/1997,1996,12,199604,199604,1996012,1996012,199650,199650,4974,4898,4697,3677,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/10/1997,8/16/1997,4,-26,-102,-303,-1323
400,Z9,8/15/1997,1996,12,199604,199604,1996012,1996012,199650,199650,4974,4898,4697,3677,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/10/1997,8/16/1997,4,-26,-102,-303,-1323
400,Z9,8/16/1997,1996,12,199604,199604,1996012,1996012,199650,199650,4974,4898,4697,3677,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/10/1997,8/16/1997,4,-26,-102,-303,-1323
400,Z9,8/17/1997,1996,12,199604,199604,1996012,1996012,199651,199651,4974,4898,4697,3678,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/17/1997,8/23/1997,4,-26,-102,-303,-1322
400,Z9,8/18/1997,1996,12,199604,199604,1996012,1996012,199651,199651,4974,4898,4697,3678,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/17/1997,8/23/1997,4,-26,-102,-303,-1322
400,Z9,8/19/1997,1996,12,199604,199604,1996012,1996012,199651,199651,4974,4898,4697,3678,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/17/1997,8/23/1997,4,-26,-102,-303,-1322
400,Z9,8/20/1997,1996,12,199604,199604,1996012,1996012,199651,199651,4974,4898,4697,3678,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/17/1997,8/23/1997,4,-26,-102,-303,-1322
400,Z9,8/21/1997,1996,12,199604,199604,1996012,1996012,199651,199651,4974,4898,4697,3678,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/17/1997,8/23/1997,4,-26,-102,-303,-1322
400,Z9,8/22/1997,1996,12,199604,199604,1996012,1996012,199651,199651,4974,4898,4697,3678,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/17/1997,8/23/1997,4,-26,-102,-303,-1322
400,Z9,8/23/1997,1996,12,199604,199604,1996012,1996012,199651,199651,4974,4898,4697,3678,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/17/1997,8/23/1997,4,-26,-102,-303,-1322
400,Z9,8/24/1997,1996,12,199604,199604,1996012,1996012,199652,199652,4974,4898,4697,3679,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/24/1997,8/31/1997,4,-26,-102,-303,-1321
400,Z9,8/25/1997,1996,12,199604,199604,1996012,1996012,199652,199652,4974,4898,4697,3679,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/24/1997,8/31/1997,4,-26,-102,-303,-1321
400,Z9,8/26/1997,1996,12,199604,199604,1996012,1996012,199652,199652,4974,4898,4697,3679,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/24/1997,8/31/1997,4,-26,-102,-303,-1321
400,Z9,8/27/1997,1996,12,199604,199604,1996012,1996012,199652,199652,4974,4898,4697,3679,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/24/1997,8/31/1997,4,-26,-102,-303,-1321
400,Z9,8/28/1997,1996,12,199604,199604,1996012,1996012,199652,199652,4974,4898,4697,3679,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/24/1997,8/31/1997,4,-26,-102,-303,-1321
400,Z9,8/29/1997,1996,12,199604,199604,1996012,1996012,199652,199652,4974,4898,4697,3679,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/24/1997,8/31/1997,4,-26,-102,-303,-1321
400,Z9,8/30/1997,1996,12,199604,199604,1996012,1996012,199652,199652,4974,4898,4697,3679,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/24/1997,8/31/1997,4,-26,-102,-303,-1321
400,Z9,8/31/1997,1996,12,199604,199604,1996012,1996012,199653,199653,4974,4898,4697,3680,9/1/1996,8/31/1997,7/28/1997,8/31/1997,6/2/1997,8/31/1997,8/31/1997,8/31/1997,4,-26,-102,-303,-1320
400,Z9,6/30/1997,1996,11,199604,199604,1996011,1996011,199644,199644,4974,4898,4696,3671,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,6/29/1997,7/5/1997,4,-26,-102,-304,-1329
400,Z9,7/1/1997,1996,11,199604,199604,1996011,1996011,199644,199644,4974,4898,4696,3671,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,6/29/1997,7/5/1997,4,-26,-102,-304,-1329
400,Z9,7/2/1997,1996,11,199604,199604,1996011,1996011,199644,199644,4974,4898,4696,3671,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,6/29/1997,7/5/1997,4,-26,-102,-304,-1329
400,Z9,7/3/1997,1996,11,199604,199604,1996011,1996011,199644,199644,4974,4898,4696,3671,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,6/29/1997,7/5/1997,4,-26,-102,-304,-1329
400,Z9,7/4/1997,1996,11,199604,199604,1996011,1996011,199644,199644,4974,4898,4696,3671,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,6/29/1997,7/5/1997,4,-26,-102,-304,-1329
400,Z9,7/5/1997,1996,11,199604,199604,1996011,1996011,199644,199644,4974,4898,4696,3671,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,6/29/1997,7/5/1997,4,-26,-102,-304,-1329
400,Z9,7/6/1997,1996,11,199604,199604,1996011,1996011,199645,199645,4974,4898,4696,3672,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/6/1997,7/12/1997,4,-26,-102,-304,-1328
400,Z9,7/7/1997,1996,11,199604,199604,1996011,1996011,199645,199645,4974,4898,4696,3672,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/6/1997,7/12/1997,4,-26,-102,-304,-1328
400,Z9,7/8/1997,1996,11,199604,199604,1996011,1996011,199645,199645,4974,4898,4696,3672,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/6/1997,7/12/1997,4,-26,-102,-304,-1328
400,Z9,7/9/1997,1996,11,199604,199604,1996011,1996011,199645,199645,4974,4898,4696,3672,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/6/1997,7/12/1997,4,-26,-102,-304,-1328
400,Z9,7/10/1997,1996,11,199604,199604,1996011,1996011,199645,199645,4974,4898,4696,3672,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/6/1997,7/12/1997,4,-26,-102,-304,-1328
400,Z9,7/11/1997,1996,11,199604,199604,1996011,1996011,199645,199645,4974,4898,4696,3672,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/6/1997,7/12/1997,4,-26,-102,-304,-1328
400,Z9,7/12/1997,1996,11,199604,199604,1996011,1996011,199645,199645,4974,4898,4696,3672,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/6/1997,7/12/1997,4,-26,-102,-304,-1328
400,Z9,7/13/1997,1996,11,199604,199604,1996011,1996011,199646,199646,4974,4898,4696,3673,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/13/1997,7/19/1997,4,-26,-102,-304,-1327
400,Z9,7/14/1997,1996,11,199604,199604,1996011,1996011,199646,199646,4974,4898,4696,3673,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/13/1997,7/19/1997,4,-26,-102,-304,-1327
400,Z9,7/15/1997,1996,11,199604,199604,1996011,1996011,199646,199646,4974,4898,4696,3673,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/13/1997,7/19/1997,4,-26,-102,-304,-1327
400,Z9,7/16/1997,1996,11,199604,199604,1996011,1996011,199646,199646,4974,4898,4696,3673,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/13/1997,7/19/1997,4,-26,-102,-304,-1327
400,Z9,7/17/1997,1996,11,199604,199604,1996011,1996011,199646,199646,4974,4898,4696,3673,9/1/1996,8/31/1997,6/30/1997,7/27/1997,6/2/1997,8/31/1997,7/13/1997,7/19/1997,4,-26,-102,-304,-1327
400,Z9,11/30/1997,1997,3,199701,199701,1997003,1997003,199714,199714,4975,4899,4700,3694,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/30/1997,12/6/1997,4,-25,-101,-300,-1306
400,Z9,10/27/1997,1997,3,199701,199701,1997003,1997003,199709,199709,4975,4899,4700,3689,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,10/26/1997,11/1/1997,4,-25,-101,-300,-1311
400,Z9,10/28/1997,1997,3,199701,199701,1997003,1997003,199709,199709,4975,4899,4700,3689,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,10/26/1997,11/1/1997,4,-25,-101,-300,-1311
400,Z9,10/29/1997,1997,3,199701,199701,1997003,1997003,199709,199709,4975,4899,4700,3689,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,10/26/1997,11/1/1997,4,-25,-101,-300,-1311
400,Z9,10/30/1997,1997,3,199701,199701,1997003,1997003,199709,199709,4975,4899,4700,3689,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,10/26/1997,11/1/1997,4,-25,-101,-300,-1311
400,Z9,10/31/1997,1997,3,199701,199701,1997003,1997003,199709,199709,4975,4899,4700,3689,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,10/26/1997,11/1/1997,4,-25,-101,-300,-1311
400,Z9,11/1/1997,1997,3,199701,199701,1997003,1997003,199709,199709,4975,4899,4700,3689,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,10/26/1997,11/1/1997,4,-25,-101,-300,-1311
400,Z9,11/2/1997,1997,3,199701,199701,1997003,1997003,199710,199710,4975,4899,4700,3690,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/2/1997,11/8/1997,4,-25,-101,-300,-1310
400,Z9,11/3/1997,1997,3,199701,199701,1997003,1997003,199710,199710,4975,4899,4700,3690,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/2/1997,11/8/1997,4,-25,-101,-300,-1310
400,Z9,11/4/1997,1997,3,199701,199701,1997003,1997003,199710,199710,4975,4899,4700,3690,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/2/1997,11/8/1997,4,-25,-101,-300,-1310
400,Z9,11/5/1997,1997,3,199701,199701,1997003,1997003,199710,199710,4975,4899,4700,3690,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/2/1997,11/8/1997,4,-25,-101,-300,-1310
400,Z9,11/6/1997,1997,3,199701,199701,1997003,1997003,199710,199710,4975,4899,4700,3690,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/2/1997,11/8/1997,4,-25,-101,-300,-1310
400,Z9,11/7/1997,1997,3,199701,199701,1997003,1997003,199710,199710,4975,4899,4700,3690,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/2/1997,11/8/1997,4,-25,-101,-300,-1310
400,Z9,11/8/1997,1997,3,199701,199701,1997003,1997003,199710,199710,4975,4899,4700,3690,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/2/1997,11/8/1997,4,-25,-101,-300,-1310
400,Z9,11/9/1997,1997,3,199701,199701,1997003,1997003,199711,199711,4975,4899,4700,3691,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/9/1997,11/15/1997,4,-25,-101,-300,-1309
400,Z9,11/10/1997,1997,3,199701,199701,1997003,1997003,199711,199711,4975,4899,4700,3691,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/9/1997,11/15/1997,4,-25,-101,-300,-1309
400,Z9,11/11/1997,1997,3,199701,199701,1997003,1997003,199711,199711,4975,4899,4700,3691,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/9/1997,11/15/1997,4,-25,-101,-300,-1309
400,Z9,11/12/1997,1997,3,199701,199701,1997003,1997003,199711,199711,4975,4899,4700,3691,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/9/1997,11/15/1997,4,-25,-101,-300,-1309
400,Z9,11/13/1997,1997,3,199701,199701,1997003,1997003,199711,199711,4975,4899,4700,3691,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/9/1997,11/15/1997,4,-25,-101,-300,-1309
400,Z9,11/14/1997,1997,3,199701,199701,1997003,1997003,199711,199711,4975,4899,4700,3691,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/9/1997,11/15/1997,4,-25,-101,-300,-1309
400,Z9,11/15/1997,1997,3,199701,199701,1997003,1997003,199711,199711,4975,4899,4700,3691,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/9/1997,11/15/1997,4,-25,-101,-300,-1309
400,Z9,11/16/1997,1997,3,199701,199701,1997003,1997003,199712,199712,4975,4899,4700,3692,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/16/1997,11/22/1997,4,-25,-101,-300,-1308
400,Z9,11/17/1997,1997,3,199701,199701,1997003,1997003,199712,199712,4975,4899,4700,3692,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/16/1997,11/22/1997,4,-25,-101,-300,-1308
400,Z9,11/18/1997,1997,3,199701,199701,1997003,1997003,199712,199712,4975,4899,4700,3692,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/16/1997,11/22/1997,4,-25,-101,-300,-1308
400,Z9,11/19/1997,1997,3,199701,199701,1997003,1997003,199712,199712,4975,4899,4700,3692,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/16/1997,11/22/1997,4,-25,-101,-300,-1308
400,Z9,11/20/1997,1997,3,199701,199701,1997003,1997003,199712,199712,4975,4899,4700,3692,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/16/1997,11/22/1997,4,-25,-101,-300,-1308
400,Z9,11/21/1997,1997,3,199701,199701,1997003,1997003,199712,199712,4975,4899,4700,3692,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/16/1997,11/22/1997,4,-25,-101,-300,-1308
400,Z9,11/22/1997,1997,3,199701,199701,1997003,1997003,199712,199712,4975,4899,4700,3692,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/16/1997,11/22/1997,4,-25,-101,-300,-1308
400,Z9,11/23/1997,1997,3,199701,199701,1997003,1997003,199713,199713,4975,4899,4700,3693,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/23/1997,11/29/1997,4,-25,-101,-300,-1307
400,Z9,11/24/1997,1997,3,199701,199701,1997003,1997003,199713,199713,4975,4899,4700,3693,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/23/1997,11/29/1997,4,-25,-101,-300,-1307
400,Z9,11/25/1997,1997,3,199701,199701,1997003,1997003,199713,199713,4975,4899,4700,3693,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/23/1997,11/29/1997,4,-25,-101,-300,-1307
400,Z9,11/26/1997,1997,3,199701,199701,1997003,1997003,199713,199713,4975,4899,4700,3693,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/23/1997,11/29/1997,4,-25,-101,-300,-1307
400,Z9,11/27/1997,1997,3,199701,199701,1997003,1997003,199713,199713,4975,4899,4700,3693,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/23/1997,11/29/1997,4,-25,-101,-300,-1307
400,Z9,11/28/1997,1997,3,199701,199701,1997003,1997003,199713,199713,4975,4899,4700,3693,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/23/1997,11/29/1997,4,-25,-101,-300,-1307
400,Z9,11/29/1997,1997,3,199701,199701,1997003,1997003,199713,199713,4975,4899,4700,3693,9/1/1997,8/29/1998,10/27/1997,11/30/1997,9/1/1997,11/30/1997,11/23/1997,11/29/1997,4,-25,-101,-300,-1307
400,Z9,9/29/1997,1997,2,199701,199701,1997002,1997002,199705,199705,4975,4899,4699,3685,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,9/28/1997,10/4/1997,4,-25,-101,-301,-1315
400,Z9,9/30/1997,1997,2,199701,199701,1997002,1997002,199705,199705,4975,4899,4699,3685,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,9/28/1997,10/4/1997,4,-25,-101,-301,-1315
